Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6110,43296,3/3/2012,Medium,41,"$1,665.81 ",6,Regular Air,$557.52 ,$40.98 ,$7.47 ,Larry Tron,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,3/4/2012
6257,44294,6/3/2009,Low,15,$107.86 ,9,Express Air,($85.29),$6.48 ,$9.68 ,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,6/10/2009
6258,44294,6/3/2009,Low,13,$305.60 ,9,Delivery Truck,($445.77),$20.98 ,$45.00 ,Grace Kelly,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,6/3/2009
6259,44294,6/3/2009,Low,8,$447.04 ,4,Regular Air,($206.15),$65.99 ,$8.99 ,Grace Kelly,Alberta,West,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,0.59,6/5/2009
6273,44391,1/10/2009,Not Specified,16,$112.81 ,2,Regular Air,($85.23),$6.48 ,$9.17 ,Ann Steele,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1996,Small Box,0.37,1/11/2009
6662,47456,5/31/2012,Low,43,$277.08 ,8,Regular Air,($179.11),$6.48 ,$7.91 ,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,6/7/2012
6709,47778,2/14/2010,Critical,12,$174.11 ,6,Regular Air,($24.52),$13.73 ,$6.85 ,Frank Merwin,Alberta,West,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2/16/2010
6740,47974,8/31/2009,Medium,6,$18.02 ,1,Regular Air,($3.09),$2.78 ,$1.34 ,Frank Merwin,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,9/2/2009
6812,48486,5/12/2011,High,42,$271.14 ,7,Regular Air,($174.74),$6.48 ,$7.91 ,Frank Merwin,Alberta,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,5/14/2011
6851,48775,9/6/2009,Low,17,$108.11 ,9,Regular Air,($62.23),$6.48 ,$6.86 ,Craig Carroll,Alberta,West,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,9/8/2009
6902,49218,6/4/2010,Low,21,$86.64 ,9,Regular Air,($73.07),$3.98 ,$5.26 ,Ann Steele,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,6/4/2010
6928,49442,8/9/2012,High,11,$131.12 ,3,Regular Air,($24.81),$11.50 ,$7.19 ,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,8/9/2012
7092,50625,4/23/2009,Medium,10,$29.12 ,8,Regular Air,$7.13 ,$2.88 ,$0.50 ,Frank Merwin,Alberta,West,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,4/24/2009
7127,50849,10/4/2012,Low,47,$307.37 ,4,Express Air,($249.27),$6.48 ,$9.17 ,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,0.37,10/9/2012
7230,51557,10/31/2011,High,36,"$1,749.07 ",4,Regular Air,$804.66 ,$48.04 ,$5.79 ,Craig Carroll,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1937,Small Box,0.37,11/2/2011
7231,51557,10/31/2011,High,14,$37.90 ,8,Regular Air,($22.01),$2.60 ,$2.40 ,Craig Carroll,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,10/31/2011
7411,52870,3/9/2009,Not Specified,21,$118.51 ,3,Regular Air,($948.71),$3.25 ,$49.00 ,Ann Steele,Alberta,West,Corporate,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,3/11/2009
7417,52897,8/22/2009,Medium,40,"$2,055.98 ",0,Regular Air,"$1,016.86 ",$47.90 ,$5.86 ,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,0.37,8/24/2009
7531,53798,4/19/2009,Low,29,"$2,317.65 ",0,Regular Air,$568.60 ,$78.65 ,$13.99 ,Kelly Williams,Alberta,West,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Medium Box,0.52,4/26/2009
7532,53798,4/19/2009,Low,41,"$4,987.73 ",8,Delivery Truck,"($1,867.97)",$122.99 ,$70.20 ,Kelly Williams,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,4/24/2009
7553,54051,8/11/2011,Medium,23,"$3,301.33 ",5,Delivery Truck,($307.46),$140.98 ,$36.09 ,Alice McCarthy,Alberta,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,8/13/2011
7554,54051,8/11/2011,Medium,28,$126.95 ,6,Express Air,$45.87 ,$4.13 ,$0.99 ,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,8/12/2011
7564,54116,11/3/2011,Critical,22,"$3,329.27 ",5,Delivery Truck,$350.00 ,$150.98 ,$16.01 ,Frank Gastineau,Alberta,West,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,11/4/2011
7747,55459,4/25/2009,Critical,5,$126.95 ,0,Regular Air,($4.17),$22.84 ,$8.18 ,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1991,Small Box,0.39,4/27/2009
7915,56582,6/12/2009,Low,25,"$2,612.89 ",4,Regular Air,$490.99 ,$105.29 ,$10.12 ,Harold Pawlan,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,6/16/2009
7916,56582,6/12/2009,Low,47,"$1,146.99 ",7,Delivery Truck,"($1,643.74)",$31.76 ,$45.51 ,Harold Pawlan,Alberta,West,Small Business,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,6/14/2009
7989,57121,11/16/2011,Not Specified,42,$199.24 ,7,Regular Air,($84.26),$4.98 ,$4.72 ,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,11/18/2011
7990,57121,11/16/2011,Not Specified,3,$504.67 ,1,Regular Air,($800.89),$195.99 ,$4.20 ,Grace Kelly,Alberta,West,Consumer,Technology,Telephones and Communication,T65,Small Box,0.56,11/18/2011
8203,58657,3/27/2010,Critical,43,"$1,338.12 ",4,Regular Air,$519.70 ,$31.78 ,$1.99 ,Kelly Williams,Alberta,West,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,3/29/2010
8273,59170,2/17/2009,High,44,$242.46 ,2,Regular Air,$9.30 ,$5.34 ,$2.99 ,Frank Merwin,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2/18/2009
8274,59170,2/17/2009,High,10,$607.77 ,4,Regular Air,$232.00 ,$62.18 ,$10.84 ,Frank Merwin,Alberta,West,Consumer,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2/19/2009
8275,59170,2/17/2009,High,22,$954.57 ,3,Regular Air,($380.90),$41.47 ,$34.20 ,Frank Merwin,Alberta,West,Consumer,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2/19/2009
8276,59170,2/17/2009,High,5,"$8,767.62 ",4,Regular Air,"($1,510.89)","$1,938.02 ",$13.99 ,Frank Merwin,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,2/19/2009
8303,59297,12/9/2009,Medium,13,"$1,582.47 ",5,Delivery Truck,($205.02),$119.99 ,$56.14 ,Annie Thurman,Alberta,West,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,12/11/2009
2,6,2/20/2012,Not Specified,2,$6.93 ,1,Regular Air,($4.64),$2.08 ,$2.56 ,Ruben Dartt,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,2/21/2012
3,32,7/15/2011,High,26,"$2,808.08 ",7,Regular Air,"$1,054.82 ",$107.53 ,$5.81 ,Liz Pelletier,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,7/17/2011
4,32,7/15/2011,High,24,"$1,761.40 ",9,Delivery Truck,"($1,748.56)",$70.89 ,$89.30 ,Liz Pelletier,Alberta,West,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,7/16/2011
5,32,7/15/2011,High,23,$160.23 ,4,Regular Air,($85.13),$7.99 ,$5.03 ,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,7/17/2011
72,420,10/30/2011,Not Specified,8,$43.29 ,9,Regular Air,($20.69),$4.98 ,$4.86 ,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,10/30/2011
73,420,10/30/2011,Not Specified,6,$41.70 ,3,Regular Air,($14.56),$5.78 ,$5.37 ,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1950,Small Box,0.36,11/1/2011
270,1857,1/12/2010,High,37,$199.76 ,7,Regular Air,$20.00 ,$5.58 ,$1.99 ,Roy Phan,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag,0.46,1/13/2010
328,2247,8/1/2012,Not Specified,6,"$21,134.71 ",6,Delivery Truck,"($4,266.09)","$3,502.14 ",$8.73 ,Clay Cheatham,Alberta,West,Small Business,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,8/3/2012
429,2882,8/21/2011,High,23,"$3,872.87 ",3,Delivery Truck,$565.34 ,$160.98 ,$30.00 ,Yoseph Carroll,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,8/23/2011
430,2882,8/21/2011,High,9,$356.72 ,7,Regular Air,$12.61 ,$40.98 ,$1.99 ,Yoseph Carroll,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,8/22/2011
476,3297,11/2/2012,High,40,$158.70 ,4,Regular Air,($196.80),$3.75 ,$7.50 ,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Small Box,0.37,11/3/2012
544,3655,10/5/2012,Critical,3,$62.54 ,2,Regular Air,($30.74),$15.99 ,$13.18 ,Tony Sayre,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,10/5/2012
545,3655,10/5/2012,Critical,24,"$2,750.11 ",0,Regular Air,$600.42 ,$125.99 ,$7.69 ,Tony Sayre,Alberta,West,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,10/6/2012
551,3746,9/10/2009,Not Specified,14,"$1,463.10 ",0,Regular Air,$162.67 ,$115.99 ,$2.50 ,Alan Dominguez,Alberta,West,Corporate,Technology,Telephones and Communication,6160,Small Box,0.57,9/10/2009
552,3746,9/10/2009,Not Specified,38,$246.30 ,2,Regular Air,($67.49),$5.98 ,$5.79 ,Alan Dominguez,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1903,Small Box,0.36,9/11/2009
569,3845,4/25/2012,Critical,9,"$3,064.27 ",9,Regular Air,$294.39 ,$363.25 ,$19.99 ,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,4/25/2012
570,3845,4/25/2012,Critical,22,$475.72 ,2,Regular Air,($10.40),$19.98 ,$10.49 ,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,4/27/2012
571,3845,4/25/2012,Critical,15,$123.91 ,9,Regular Air,$39.04 ,$8.34 ,$0.96 ,Stephanie Phelps,Alberta,West,Consumer,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,4/26/2012
640,4514,4/29/2009,Medium,28,"$2,841.44 ",8,Regular Air,$374.63 ,$125.99 ,$7.69 ,Yoseph Carroll,Alberta,West,Consumer,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,4/30/2009
666,4672,11/6/2011,Critical,20,$152.44 ,8,Regular Air,($16.64),$7.70 ,$3.68 ,Alan Dominguez,Alberta,West,Corporate,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,11/7/2011
673,4705,3/21/2012,Not Specified,16,$123.85 ,9,Regular Air,($71.44),$7.98 ,$6.50 ,Adrian Hane,Alberta,West,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,3/23/2012
692,4805,4/24/2012,Not Specified,7,$55.38 ,2,Regular Air,($25.95),$6.48 ,$7.37 ,Tony Sayre,Alberta,West,Small Business,Office Supplies,Paper,Xerox 210,Small Box,0.37,4/27/2012
728,5222,5/26/2009,Not Specified,40,"$14,451.75 ",1,Delivery Truck,"$4,503.63 ",$349.45 ,$60.00 ,Tonja Turnell,Alberta,West,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,5/27/2009
757,5441,7/20/2009,Not Specified,34,$226.83 ,2,Regular Air,($92.05),$6.48 ,$6.60 ,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,7/22/2009
758,5441,7/20/2009,Not Specified,16,$278.92 ,4,Regular Air,$6.11 ,$17.15 ,$4.96 ,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58,7/21/2009
902,6500,10/12/2012,Critical,15,$448.07 ,10,Regular Air,($141.02),$30.42 ,$8.65 ,Tony Sayre,Alberta,West,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,10/14/2012
903,6500,10/12/2012,Critical,20,$38.29 ,6,Regular Air,($16.15),$1.95 ,$1.63 ,Tony Sayre,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,10/13/2012
914,6562,12/20/2009,Critical,12,"$17,274.87 ",2,Delivery Truck,"$2,028.12 ","$1,360.14 ",$14.70 ,Brendan Sweed,Alberta,West,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,12/22/2009
998,7203,1/8/2009,High,25,"$21,752.01 ",3,Regular Air,"$9,296.35 ",$896.99 ,$19.99 ,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,1/10/2009
1035,7553,5/7/2010,Medium,12,"$1,079.19 ",7,Regular Air,$46.80 ,$92.23 ,$39.61 ,Tony Sayre,Alberta,West,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,5/8/2010
1036,7553,5/7/2010,Medium,3,$19.05 ,4,Regular Air,($14.81),$4.28 ,$6.72 ,Tony Sayre,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,5/10/2010
1046,7680,4/8/2011,Not Specified,32,"$1,141.37 ",4,Regular Air,($0.14),$35.44 ,$19.99 ,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38,4/8/2011
1047,7719,3/21/2009,Low,37,$522.62 ,2,Regular Air,$34.52 ,$13.48 ,$4.51 ,Tony Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,3/23/2009
1116,8167,8/4/2012,Critical,4,$30.95 ,10,Regular Air,($16.48),$6.48 ,$6.22 ,Jim Karlsson,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1894,Small Box,0.37,8/6/2012
1117,8167,8/4/2012,Critical,48,"$1,449.30 ",6,Regular Air,$432.38 ,$35.99 ,$1.25 ,Jim Karlsson,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,8/6/2012
1146,8353,5/15/2009,Medium,34,$286.90 ,6,Regular Air,($36.63),$8.32 ,$2.38 ,Brendan Sweed,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,5/17/2009
1147,8353,5/15/2009,Medium,16,$46.40 ,8,Regular Air,($2.12),$2.94 ,$0.96 ,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,5/17/2009
1178,8609,4/14/2012,Critical,4,$72.00 ,4,Regular Air,($108.08),$20.99 ,$2.50 ,Roy Phan,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,4/15/2012
1232,8997,7/1/2009,Low,40,"$17,279.62 ",4,Regular Air,"$4,176.25 ",$449.99 ,$24.49 ,Tony Sayre,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,7/5/2009
1233,8997,7/1/2009,Low,20,$120.30 ,1,Regular Air,$20.38 ,$5.84 ,$1.20 ,Tony Sayre,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,7/10/2009
1248,9089,5/23/2010,Critical,8,$822.35 ,10,Express Air,($360.31),$125.99 ,$8.80 ,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,5/24/2010
1267,9221,1/3/2011,Low,9,$79.64 ,3,Regular Air,($377.74),$3.25 ,$49.00 ,Christopher Conant,Alberta,West,Consumer,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,1/7/2011
1268,9221,1/3/2011,Low,25,"$1,527.42 ",4,Regular Air,$326.40 ,$60.98 ,$19.99 ,Christopher Conant,Alberta,West,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,1/7/2011
1280,9286,4/3/2011,Critical,26,$123.16 ,10,Regular Air,$45.79 ,$4.98 ,$0.80 ,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,4/5/2011
1293,9476,5/25/2009,Not Specified,10,$165.04 ,8,Express Air,($66.59),$15.99 ,$13.18 ,Ruben Dartt,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,5/27/2009
1313,9632,1/16/2012,Low,33,"$3,633.03 ",9,Regular Air,"$1,440.27 ",$120.98 ,$9.07 ,Andrew Roberts,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,1/20/2012
1341,9796,9/10/2010,Critical,29,"$1,222.59 ",2,Regular Air,$501.99 ,$40.97 ,$1.99 ,Alan Dominguez,Alberta,West,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,9/11/2010
1377,9955,9/4/2011,Critical,37,"$2,912.02 ",9,Regular Air,$698.17 ,$95.99 ,$4.90 ,Liz Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,9/6/2011
1379,9985,8/7/2010,Low,12,$81.90 ,8,Regular Air,($23.52),$6.68 ,$5.20 ,Raymond Book,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,8/7/2010
1405,10212,5/23/2010,Low,14,$74.02 ,2,Regular Air,($2.91),$5.08 ,$3.63 ,Tonja Turnell,Alberta,West,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,5/25/2010
1406,10212,5/23/2010,Low,22,"$1,276.17 ",0,Regular Air,$564.22 ,$55.48 ,$6.79 ,Tonja Turnell,Alberta,West,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,5/27/2010
1446,10439,3/28/2012,Not Specified,41,$823.13 ,0,Regular Air,$384.51 ,$18.94 ,$1.49 ,Raymond Book,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,3/30/2012
1447,10439,3/28/2012,Not Specified,30,$569.61 ,2,Regular Air,($48.44),$17.98 ,$4.00 ,Raymond Book,Alberta,West,Consumer,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,3/30/2012
1448,10439,3/28/2012,Not Specified,27,$75.06 ,9,Regular Air,$26.13 ,$2.89 ,$0.50 ,Raymond Book,Alberta,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,3/29/2012
1449,10439,3/28/2012,Not Specified,46,$225.13 ,1,Express Air,($205.75),$4.48 ,$7.24 ,Raymond Book,Alberta,West,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54,3/30/2012
1450,10464,8/10/2009,Critical,23,$121.73 ,1,Regular Air,($69.07),$4.98 ,$6.07 ,Brendan Sweed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,8/11/2009
1498,10820,12/27/2011,Not Specified,49,"$2,072.12 ",4,Express Air,$365.23 ,$40.97 ,$8.99 ,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,12/28/2011
1499,10820,12/27/2011,Not Specified,33,$151.19 ,6,Regular Air,($13.45),$4.71 ,$0.70 ,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,12/27/2011
1529,11013,4/17/2009,High,2,$226.88 ,1,Regular Air,($582.65),$125.99 ,$8.99 ,Ruben Dartt,Alberta,West,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,4/18/2009
1546,11169,5/21/2010,Medium,46,$398.86 ,8,Regular Air,($26.45),$8.85 ,$5.60 ,Christine Abelman,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,5/22/2010
1547,11169,5/21/2010,Medium,44,$109.18 ,9,Regular Air,$37.17 ,$2.61 ,$0.50 ,Christine Abelman,Alberta,West,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,5/21/2010
1548,11169,5/21/2010,Medium,5,$28.59 ,5,Regular Air,($14.33),$4.98 ,$4.70 ,Christine Abelman,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,5/22/2010
1606,11651,2/22/2011,Medium,19,$65.85 ,7,Express Air,$3.90 ,$3.28 ,$0.98 ,Erica Smith,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 329,Wrap Bag,0.59,2/24/2011
1635,11840,8/14/2009,Critical,43,$181.50 ,8,Regular Air,($6.24),$4.48 ,$2.50 ,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,Small Box,0.37,8/15/2009
1652,11909,11/24/2009,Not Specified,11,$194.17 ,3,Regular Air,($20.91),$20.99 ,$0.99 ,Stephanie Phelps,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,11/26/2009
1653,11910,6/15/2011,High,21,$49.23 ,1,Regular Air,($77.71),$1.98 ,$4.77 ,Christopher Conant,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,6/17/2011
1657,11943,4/7/2010,Low,49,$657.94 ,9,Regular Air,$7.35 ,$14.45 ,$7.17 ,Stephanie Phelps,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,4/14/2010
1658,11943,4/7/2010,Low,19,"$1,270.73 ",8,Delivery Truck,($425.72),$70.98 ,$30.00 ,Stephanie Phelps,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,4/9/2010
1722,12356,10/18/2012,Critical,39,$243.05 ,2,Regular Air,($70.85),$5.98 ,$5.35 ,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1947,Small Box,0.4,10/21/2012
1756,12581,10/20/2009,High,31,"$1,768.97 ",0,Express Air,$341.10 ,$65.99 ,$5.99 ,Steven Roelle,Alberta,West,Small Business,Technology,Telephones and Communication,i1000,Small Box,0.58,10/22/2009
1818,13031,12/4/2012,Low,34,$210.06 ,8,Regular Air,($135.00),$6.48 ,$7.37 ,Sarah Brown,Alberta,West,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,12/9/2012
1831,13126,10/19/2011,Not Specified,43,"$24,233.54 ",7,Regular Air,"$6,492.67 ",$599.99 ,$24.49 ,Raymond Book,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,10/20/2011
